# 14 out of 14 mutations
3280 #trees
13 #edges, tree 911
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v3
v1 v2
13 #edges, tree 912
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v3
v1 v2
13 #edges, tree 913
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v3
v1 v2
13 #edges, tree 914
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v3
v1 v2
13 #edges, tree 915
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v1 v6
v1 v4
v1 v3
v1 v2
13 #edges, tree 916
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v1 v6
v1 v4
v1 v3
v1 v2
13 #edges, tree 917
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v1 v6
v1 v4
v1 v3
v1 v2
13 #edges, tree 918
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v12
v6 v11
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 919
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v12
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 920
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v6 v12
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 921
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v3
v6 v12
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 922
v13 v5
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v6 v12
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 923
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v6 v13
v6 v12
v6 v11
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 924
v13 v9
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v6 v13
v6 v12
v6 v11
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 925
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 926
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 927
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 928
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 929
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 930
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 931
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 932
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 933
v13 v12
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 934
v13 v9
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 935
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 936
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 937
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v5
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 938
v14 v12
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 939
v13 v9
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 940
v13 v5
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 941
v13 v5
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 942
v14 v12
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 943
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v3
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 944
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 945
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v13
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 946
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 947
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v3
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 948
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v3
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v2
13 #edges, tree 949
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v12
v6 v11
v6 v9
v6 v3
v1 v6
v1 v4
v1 v2
13 #edges, tree 950
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v9 v7
v6 v12
v6 v11
v6 v9
v1 v6
v1 v4
v1 v2
13 #edges, tree 951
v13 v5
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v9 v7
v6 v12
v6 v11
v6 v9
v1 v6
v1 v4
v1 v2
13 #edges, tree 952
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v3
v6 v12
v6 v11
v6 v9
v1 v6
v1 v4
v1 v2
13 #edges, tree 953
v13 v5
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v1 v6
v1 v4
v1 v2
13 #edges, tree 954
v13 v5
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v1 v6
v1 v4
v1 v2
13 #edges, tree 955
v14 v12
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v1 v6
v1 v4
v1 v2
13 #edges, tree 956
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v3
v1 v6
v1 v4
v1 v2
13 #edges, tree 957
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v3
v6 v11
v6 v9
v1 v6
v1 v4
v1 v2
13 #edges, tree 958
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v9 v7
v6 v11
v6 v9
v1 v6
v1 v4
v1 v2
13 #edges, tree 959
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v3
v1 v6
v1 v4
v1 v2
13 #edges, tree 960
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v3
v1 v6
v1 v4
v1 v2
13 #edges, tree 961
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v3
v6 v11
v6 v9
v1 v6
v1 v4
v1 v2
13 #edges, tree 962
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v3
v6 v11
v6 v9
v1 v6
v1 v4
v1 v2
13 #edges, tree 963
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v13
v9 v7
v6 v11
v6 v9
v1 v6
v1 v4
v1 v2
13 #edges, tree 964
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v9 v7
v6 v11
v6 v9
v1 v6
v1 v4
v1 v2
13 #edges, tree 965
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v3
v5 v2
v1 v6
v1 v4
13 #edges, tree 966
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v2
v6 v11
v6 v9
v6 v3
v1 v6
v1 v4
13 #edges, tree 967
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v3
v1 v6
v1 v4
13 #edges, tree 968
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v2
v6 v11
v6 v9
v6 v3
v1 v6
v1 v4
13 #edges, tree 969
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v3
v5 v2
v1 v6
v1 v4
13 #edges, tree 970
v13 v5
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v3
v1 v6
v1 v4
13 #edges, tree 971
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v2
v6 v11
v6 v9
v6 v3
v1 v6
v1 v4
13 #edges, tree 972
v14 v12
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v3
v1 v6
v1 v4
13 #edges, tree 973
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v3
v5 v2
v1 v6
v1 v4
13 #edges, tree 974
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v2
v6 v12
v6 v11
v6 v9
v6 v3
v1 v6
v1 v4
13 #edges, tree 975
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v12
v6 v11
v6 v9
v6 v3
v1 v6
v1 v4
13 #edges, tree 976
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v12
v6 v11
v6 v9
v6 v3
v5 v2
v1 v6
v1 v4
13 #edges, tree 977
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v3
13 #edges, tree 978
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v2
v6 v13
v6 v12
v6 v11
v6 v7
v1 v6
v1 v4
v1 v3
13 #edges, tree 979
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v3
13 #edges, tree 980
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v3
13 #edges, tree 981
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v3
13 #edges, tree 982
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v3
13 #edges, tree 983
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
v1 v3
13 #edges, tree 984
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v3
13 #edges, tree 985
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
v1 v3
13 #edges, tree 986
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
v1 v3
13 #edges, tree 987
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v3
13 #edges, tree 988
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
v1 v3
13 #edges, tree 989
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
v1 v3
13 #edges, tree 990
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v6 v13
v6 v12
v6 v11
v6 v7
v1 v6
v1 v4
v1 v3
13 #edges, tree 991
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v6 v13
v6 v12
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
v1 v3
13 #edges, tree 992
v13 v9
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v9 v2
v6 v13
v6 v12
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 993
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v12
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 994
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v9 v2
v6 v13
v6 v12
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 995
v13 v9
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 996
v13 v12
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 997
v13 v9
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 998
v14 v12
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 999
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1000
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1001
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1002
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1003
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1004
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1005
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1006
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1007
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v7 v2
v6 v13
v6 v12
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1008
v13 v9
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v7 v2
v6 v13
v6 v12
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1009
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v7 v2
v6 v13
v6 v12
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1010
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v12
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1011
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v6 v13
v6 v12
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1012
v13 v9
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v6 v13
v6 v12
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1013
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1014
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1015
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v7 v3
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1016
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1017
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1018
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1019
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1020
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1021
v13 v9
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1022
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1023
v13 v9
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1024
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1025
v13 v12
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1026
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1027
v13 v9
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v5
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1028
v14 v12
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1029
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1030
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v5
v7 v2
v6 v13
v6 v11
v6 v7
v1 v6
v1 v4
13 #edges, tree 1031
v13 v12
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1032
v13 v9
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1033
v14 v12
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1034
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1035
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v5
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1036
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v6 v13
v6 v11
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1037
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v7 v2
v6 v12
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1038
v13 v5
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v7 v2
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1039
v13 v5
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v13
v7 v2
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1040
v14 v12
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v7 v2
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1041
v13 v5
v13 v2
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1042
v13 v5
v13 v2
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v6 v12
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1043
v13 v5
v13 v2
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1044
v14 v12
v13 v5
v13 v2
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1045
v13 v5
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1046
v14 v12
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1047
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v6 v12
v6 v11
v6 v9
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1048
v13 v5
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1049
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v7 v2
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1050
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1051
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1052
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v2
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v3
13 #edges, tree 1053
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v7 v2
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1054
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v3
v7 v2
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1055
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1056
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v6 v11
v6 v9
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1057
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v3
13 #edges, tree 1058
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v5 v2
v1 v6
v1 v4
v1 v3
13 #edges, tree 1059
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v3
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1060
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v3
v6 v11
v6 v9
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1061
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v7 v2
v6 v12
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v3
13 #edges, tree 1062
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v6 v12
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
v1 v3
13 #edges, tree 1063
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v6 v12
v6 v11
v6 v9
v6 v7
v5 v2
v1 v6
v1 v4
v1 v3
13 #edges, tree 1064
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v7 v2
v6 v12
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1065
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v12
v6 v11
v6 v9
v6 v7
v1 v6
v1 v4
13 #edges, tree 1066
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v12
v6 v11
v6 v9
v6 v7
v5 v2
v1 v6
v1 v4
13 #edges, tree 1067
v13 v5
v11 v10
